10	2	1	
12	8	1	
11	4	1	
10	4	1	
11	4	1	
7	3	1	
11	4	3	
10	3	1	
13	6	1	
12	4	1	
19	5	1	
9	3	3	
11	6	1	
11	3	1	
10	5	3	
6	3	1	
8	3	3	
7	3	2	
6	3	1	
7	2	1	
5	3	1	
7	4	1	
5	3	1	
5	2	1	
7	4	1	
4	2	1	
7	4	1	
7	3	1	
12	5	1	
9	3	3	
8	3	3	
6	3	3	
7	3	3	
4	2	1	
11	7	1	
13	8	1	
3	1	1	
7	3	1	
6	2	1	
6	3	1	
11	5	1	
6	3	1	
9	5	1	
5	2	1	
4	1	1	
6	2	1	
2	1	1	
5	3	1	
4	2	1	
5	3	1	
8	4	2	
4	2	1	
8	4	1	
6	3	1	
4	2	1	
12	6	3	
4	2	1	
11	5	1	
6	3	1	
5	3	1	
6	3	1	
5	2	1	
5	3	1	
5	3	1	
11	4	1	
6	3	1	
4	2	1	
10	5	1	
4	2	1	
4	2	1	
6	3	1	
10	5	1	
3	1	1	
8	3	1	
5	2	1	
4	2	1	
5	2	1	
9	5	1	
4	2	1	
10	3	3	
2	1	1	
12	5	1	
13	6	3	
5	3	1	
5	2	1	
6	3	1	
10	5	1	
4	3	1	
8	4	1	
9	5	1	
6	2	1	
7	3	1	
8	4	1	
9	4	1	
8	4	1	
4	2	1	
2	1	1	
9	4	3	
6	3	1	
4	2	1	
14	8	1	
9	5	1	
6	3	1	
9	5	1	
9	5	1	
6	3	1	
9	5	1	
2	1	1	
4	2	1	
10	5	1	
5	3	1	
6	3	1	
4	2	2	
4	2	1	
6	3	3	
6	3	1	
4	2	1	
4	2	1	
10	5	1	
7	3	1	
6	3	1	
4	3	1	
4	2	1	
6	3	1	
7	2	1	
10	4	1	
7	4	1	
5	2	1	
4	2	1	
6	3	2	
6	3	1	
7	3	1	
7	3	1	
5	2	1	
3	1	1	
10	6	3	
6	2	1	
8	4	1	
8	6	1	
6	3	1	
2	1	1	
4	2	1	
5	2	2	
5	3	1	
8	4	1	
5	3	1	
6	2	1	
4	2	1	
8	4	1	
4	2	1	
3	1	1	
6	2	3	
2	1	1	
8	4	2	
7	3	1	
10	5	1	
15	7	3	
4	3	1	
10	5	1	
3	2	1	
9	4	1	
4	2	1	
6	3	1	
9	5	1	
4	2	1	
10	4	1	
4	2	1	
8	4	1	
8	5	1	
10	5	1	
6	3	1	
10	5	1	
4	2	1	
6	2	1	
4	2	1	
10	4	1	
9	5	1	
4	2	1	
6	3	1	
4	2	1	
8	5	1	
8	4	1	
6	2	1	
9	4	1	
12	7	3	
4	2	1	
6	3	1	
4	2	1	
4	2	1	
6	3	1	
8	3	1	
7	3	1	
4	2	1	
6	2	1	
6	2	1	
4	2	1	
9	6	1	
4	2	1	
9	5	3	
8	6	1	
9	4	1	
4	2	1	
4	2	1	
4	2	1	
9	4	1	
8	5	1	
3	2	1	
9	6	1	
5	3	1	
6	4	1	
7	4	1	
8	3	1	
6	3	1	
6	3	1	
8	4	1	
4	2	1	
6	3	1	
9	4	1	
6	3	1	
5	2	1	
8	4	1	
7	4	1	
7	3	1	
12	7	1	
5	2	1	
4	2	1	
2	1	1	
2	1	1	
9	3	1	
8	4	1	
10	5	1	
7	3	1	
6	3	1	
6	3	1	
7	4	2	
7	4	1	
4	2	1	
5	3	1	
4	2	1	
6	3	1	
4	2	1	
9	4	1	
5	2	1	
4	2	1	
8	3	1	
8	3	1	
5	3	1	
4	2	1	
8	4	1	
6	3	1	
10	5	1	
6	2	1	
9	3	1	
6	2	1	
10	5	1	
4	2	1	
8	4	1	
6	3	1	
7	4	1	
12	6	1	
14	6	1	
9	4	1	
6	3	1	
4	2	1	
8	4	1	
6	3	1	
4	2	1	
10	5	1	
4	2	1	
3	2	1	
4	2	1	
3	1	1	
10	3	1	
5	2	1	
10	5	2	
3	2	1	
5	4	1	
3	1	1	
10	5	1	
10	4	3	
6	3	1	
8	4	2	
6	2	1	
4	2	1	
7	3	1	
9	6	1	
5	2	1	
11	5	3	
8	3	1	
7	3	1	
5	3	1	
6	3	1	
4	2	1	
6	3	2	
10	5	1	
4	2	1	
4	2	1	
9	5	3	
8	3	1	
8	4	1	
10	6	1	
14	6	1	
10	6	1	
10	3	1	
11	5	1	
4	3	1	
8	3	1	
10	6	1	
11	6	1	
4	2	1	
8	3	1	
13	5	3	
12	3	3	
11	6	3	
4	2	1	
11	4	1	
5	2	1	
9	3	1	
5	2	1	
13	8	1	
5	2	1	
14	4	1	
4	2	1	
4	2	1	
8	5	1	
5	1	1	
13	3	1	
7	2	3	
15	7	1	
10	2	1	
12	8	1	
8	4	1	
11	6	1	
10	5	3	
4	2	1	
6	3	1	
10	4	1	
8	2	1	
7	3	1	
8	4	1	
8	3	1	
9	4	1	
12	8	1	
4	2	1	
4	2	1	
11	5	1	
3	2	1	
10	4	1	
8	4	1	
3	2	1	
5	3	1	
3	2	1	
5	2	1	
8	3	1	
5	3	1	
9	2	1	
10	5	1	
10	5	1	
12	6	1	
7	5	1	
11	4	3	
7	3	1	
10	5	1	
11	4	1	
9	5	1	
5	2	1	
7	4	1	
8	4	1	
16	8	3	
8	4	1	
6	3	1	
5	3	1	
5	3	1	
10	4	1	
15	7	1	
10	5	1	
9	5	1	
10	5	3	
11	6	1	
10	5	1	
10	4	1	
7	3	1	
10	3	1	
4	2	1	
12	5	1	
6	2	1	
7	4	1	
4	2	1	
3	2	1	
10	5	1	
8	6	1	
5	2	1	
12	7	1	
10	4	1	
9	5	1	
4	2	1	
3	1	1	
7	4	1	
8	4	1	
4	2	1	
10	4	1	
12	6	1	
5	2	1	
4	2	1	
10	4	1	
4	2	1	
4	1	1	
8	4	1	
9	3	1	
7	4	1	
4	2	1	
12	8	1	
8	5	1	
5	3	1	
5	3	1	
10	5	1	
4	2	1	
5	2	1	
4	2	1	
3	1	1	
7	5	2	
10	5	1	
3	2	1	
16	8	1	
5	3	1	
9	4	1	
10	5	1	
17	6	2	
6	4	1	
10	4	1	
4	2	1	
4	2	1	
4	1	1	
3	2	1	
6	3	1	
4	2	1	
15	8	1	
6	3	2	
6	3	1	
