331.0	331.0	0.0	208.0	90.0	0.0	123.0	241.0	0.0
243.0	243.0	272.0	582.0	118.0	0.0	-339.0	125.0	272.0
0.0	0.0	0.0	278.0	160.0	85.0	-278.0	-160.0	-85.0
654.0	654.0	0.0	0.0	0.0	0.0	654.0	654.0	0.0
515.0	292.0	125.0	620.0	118.0	0.0	-105.0	174.0	125.0
0.0	0.0	0.0	584.0	230.0	0.0	-584.0	-230.0	0.0
0.0	0.0	0.0	476.0	118.0	0.0	-476.0	-118.0	0.0
547.0	178.0	0.0	496.0	156.0	0.0	51.0	22.0	0.0
0.0	0.0	0.0	526.0	178.0	0.0	-526.0	-178.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
362.0	233.0	0.0	885.0	231.0	0.0	-523.0	2.0	0.0
569.0	455.0	0.0	337.0	157.0	0.0	232.0	298.0	0.0
232.0	232.0	0.0	246.0	128.0	0.0	-14.0	104.0	0.0
0.0	0.0	0.0	555.0	118.0	0.0	-555.0	-118.0	0.0
0.0	0.0	0.0	502.0	134.0	0.0	-502.0	-134.0	0.0
326.0	150.0	0.0	618.0	118.0	0.0	-292.0	32.0	0.0
341.0	341.0	0.0	118.0	118.0	341.0	223.0	223.0	-341.0
0.0	0.0	0.0	366.0	118.0	0.0	-366.0	-118.0	0.0
243.0	243.0	0.0	562.0	118.0	0.0	-319.0	125.0	0.0
0.0	0.0	0.0	358.0	112.0	0.0	-358.0	-112.0	0.0
243.0	243.0	120.0	647.0	128.0	0.0	-404.0	115.0	120.0
332.0	89.0	0.0	208.0	118.0	0.0	124.0	-29.0	0.0
243.0	243.0	0.0	646.0	118.0	0.0	-403.0	125.0	0.0
105.0	105.0	194.0	0.0	0.0	0.0	105.0	105.0	194.0
405.0	210.0	0.0	949.0	206.0	0.0	-544.0	4.0	0.0
169.0	169.0	134.0	663.0	144.0	0.0	-494.0	25.0	134.0
505.0	245.0	0.0	1149.0	153.0	0.0	-644.0	92.0	0.0
169.0	169.0	0.0	497.0	135.0	0.0	-328.0	34.0	0.0
0.0	0.0	0.0	240.0	128.0	0.0	-240.0	-128.0	0.0
455.0	455.0	0.0	208.0	118.0	0.0	247.0	337.0	0.0
0.0	0.0	0.0	519.0	128.0	114.0	-519.0	-128.0	-114.0
332.0	203.0	0.0	587.0	341.0	0.0	-255.0	-138.0	0.0
461.0	203.0	0.0	722.0	341.0	0.0	-261.0	-138.0	0.0
427.0	109.0	0.0	783.0	560.0	0.0	-356.0	-451.0	0.0
0.0	0.0	0.0	370.0	118.0	0.0	-370.0	-118.0	0.0
0.0	0.0	0.0	560.0	112.0	0.0	-560.0	-112.0	0.0
676.0	369.0	307.0	932.0	132.0	0.0	-256.0	237.0	307.0
150.0	150.0	0.0	607.0	178.0	0.0	-457.0	-28.0	0.0
398.0	289.0	0.0	329.0	79.0	0.0	69.0	210.0	0.0
304.0	150.0	0.0	815.0	177.0	0.0	-511.0	-27.0	0.0
0.0	0.0	0.0	576.0	90.0	0.0	-576.0	-90.0	0.0
0.0	0.0	0.0	384.0	233.0	109.0	-384.0	-233.0	-109.0
0.0	0.0	0.0	520.0	180.0	0.0	-520.0	-180.0	0.0
278.0	169.0	0.0	337.0	42.0	0.0	-59.0	127.0	0.0
276.0	129.0	0.0	925.0	132.0	0.0	-649.0	-3.0	0.0
399.0	120.0	0.0	90.0	90.0	85.0	309.0	30.0	-85.0
150.0	150.0	255.0	471.0	130.0	0.0	-321.0	20.0	255.0
0.0	0.0	0.0	657.0	128.0	0.0	-657.0	-128.0	0.0
0.0	0.0	0.0	260.0	150.0	0.0	-260.0	-150.0	0.0
384.0	110.0	0.0	463.0	173.0	0.0	-79.0	-63.0	0.0
0.0	0.0	0.0	308.0	128.0	0.0	-308.0	-128.0	0.0
623.0	129.0	0.0	929.0	482.0	0.0	-306.0	-353.0	0.0
0.0	0.0	0.0	652.0	180.0	0.0	-652.0	-180.0	0.0
807.0	678.0	0.0	612.0	207.0	0.0	195.0	471.0	0.0
415.0	169.0	0.0	344.0	113.0	0.0	71.0	56.0	0.0
0.0	0.0	0.0	600.0	118.0	0.0	-600.0	-118.0	0.0
109.0	109.0	109.0	610.0	231.0	0.0	-501.0	-122.0	109.0
0.0	0.0	0.0	246.0	118.0	0.0	-246.0	-118.0	0.0
408.0	408.0	0.0	859.0	189.0	0.0	-451.0	219.0	0.0
89.0	89.0	170.0	262.0	130.0	0.0	-173.0	-41.0	170.0
360.0	210.0	218.0	616.0	156.0	0.0	-256.0	54.0	218.0
109.0	109.0	298.0	132.0	132.0	0.0	-23.0	-23.0	298.0
0.0	0.0	0.0	522.0	90.0	0.0	-522.0	-90.0	0.0
129.0	129.0	0.0	431.0	133.0	0.0	-302.0	-4.0	0.0
210.0	210.0	0.0	518.0	132.0	0.0	-308.0	78.0	0.0
330.0	154.0	0.0	497.0	154.0	0.0	-167.0	0.0	0.0
280.0	130.0	218.0	990.0	170.0	0.0	-710.0	-40.0	218.0
0.0	0.0	0.0	570.0	340.0	0.0	-570.0	-340.0	0.0
383.0	109.0	0.0	820.0	173.0	0.0	-437.0	-64.0	0.0
494.0	365.0	0.0	132.0	132.0	0.0	362.0	233.0	0.0
129.0	129.0	170.0	360.0	90.0	0.0	-231.0	39.0	170.0
0.0	0.0	0.0	576.0	118.0	0.0	-576.0	-118.0	0.0
852.0	397.0	0.0	1094.0	133.0	0.0	-242.0	264.0	0.0
331.0	331.0	0.0	386.0	178.0	0.0	-55.0	153.0	0.0
150.0	150.0	109.0	642.0	132.0	0.0	-492.0	18.0	109.0
269.0	269.0	327.0	510.0	241.0	0.0	-241.0	28.0	327.0
0.0	0.0	0.0	514.0	233.0	0.0	-514.0	-233.0	0.0
0.0	0.0	0.0	356.0	112.0	85.0	-356.0	-112.0	-85.0
0.0	0.0	0.0	578.0	178.0	0.0	-578.0	-178.0	0.0
233.0	233.0	114.0	610.0	128.0	0.0	-377.0	105.0	114.0
283.0	129.0	0.0	581.0	135.0	0.0	-298.0	-6.0	0.0
0.0	0.0	0.0	492.0	128.0	0.0	-492.0	-128.0	0.0
0.0	0.0	0.0	602.0	90.0	0.0	-602.0	-90.0	0.0
285.0	285.0	0.0	466.0	118.0	0.0	-181.0	167.0	0.0
142.0	142.0	114.0	857.0	454.0	0.0	-715.0	-312.0	114.0
296.0	296.0	0.0	294.0	156.0	0.0	2.0	140.0	0.0
0.0	0.0	0.0	262.0	144.0	0.0	-262.0	-144.0	0.0
176.0	71.0	0.0	222.0	132.0	0.0	-46.0	-61.0	0.0
983.0	542.0	0.0	497.0	42.0	0.0	486.0	500.0	0.0
569.0	169.0	0.0	656.0	175.0	0.0	-87.0	-6.0	0.0
216.0	216.0	189.0	338.0	220.0	0.0	-122.0	-4.0	189.0
0.0	0.0	0.0	354.0	118.0	85.0	-354.0	-118.0	-85.0
0.0	0.0	0.0	658.0	128.0	0.0	-658.0	-128.0	0.0
0.0	0.0	0.0	118.0	118.0	303.0	-118.0	-118.0	-303.0
355.0	355.0	0.0	294.0	160.0	0.0	61.0	195.0	0.0
129.0	129.0	170.0	484.0	112.0	0.0	-355.0	17.0	170.0
129.0	129.0	284.0	860.0	132.0	0.0	-731.0	-3.0	284.0
207.0	207.0	0.0	662.0	113.0	0.0	-455.0	94.0	0.0
303.0	178.0	0.0	738.0	134.0	0.0	-435.0	44.0	0.0
627.0	129.0	0.0	904.0	132.0	0.0	-277.0	-3.0	0.0
0.0	0.0	0.0	376.0	130.0	0.0	-376.0	-130.0	0.0
69.0	69.0	190.0	180.0	90.0	0.0	-111.0	-21.0	190.0
814.0	542.0	0.0	634.0	42.0	0.0	180.0	500.0	0.0
565.0	355.0	0.0	706.0	162.0	0.0	-141.0	193.0	0.0
0.0	0.0	0.0	382.0	132.0	0.0	-382.0	-132.0	0.0
0.0	0.0	0.0	178.0	178.0	0.0	-178.0	-178.0	0.0
0.0	0.0	0.0	602.0	118.0	0.0	-602.0	-118.0	0.0
325.0	109.0	241.0	587.0	173.0	0.0	-262.0	-64.0	241.0
129.0	129.0	0.0	699.0	173.0	0.0	-570.0	-44.0	0.0
207.0	207.0	145.0	846.0	182.0	0.0	-639.0	25.0	145.0
129.0	129.0	170.0	118.0	118.0	0.0	11.0	11.0	170.0
814.0	542.0	0.0	250.0	42.0	0.0	564.0	500.0	0.0
130.0	130.0	218.0	132.0	132.0	0.0	-2.0	-2.0	218.0
455.0	227.0	0.0	943.0	276.0	0.0	-488.0	-49.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
447.0	447.0	0.0	498.0	228.0	0.0	-51.0	219.0	0.0
300.0	131.0	0.0	317.0	173.0	131.0	-17.0	-42.0	-131.0
0.0	0.0	0.0	825.0	326.0	85.0	-825.0	-326.0	-85.0
0.0	0.0	0.0	178.0	178.0	0.0	-178.0	-178.0	0.0
365.0	365.0	105.0	460.0	326.0	105.0	-95.0	39.0	0.0
506.0	506.0	0.0	160.0	160.0	719.0	346.0	346.0	-719.0
89.0	89.0	0.0	580.0	330.0	0.0	-491.0	-241.0	0.0
254.0	254.0	0.0	510.0	156.0	0.0	-256.0	98.0	0.0
261.0	261.0	109.0	130.0	130.0	109.0	131.0	131.0	0.0
129.0	129.0	170.0	359.0	118.0	0.0	-230.0	11.0	170.0
0.0	0.0	0.0	492.0	178.0	0.0	-492.0	-178.0	0.0
300.0	131.0	0.0	758.0	351.0	0.0	-458.0	-220.0	0.0
568.0	109.0	0.0	493.0	134.0	0.0	75.0	-25.0	0.0
252.0	252.0	0.0	866.0	113.0	0.0	-614.0	139.0	0.0
150.0	150.0	109.0	449.0	241.0	109.0	-299.0	-91.0	0.0
443.0	200.0	0.0	602.0	118.0	0.0	-159.0	82.0	0.0
541.0	207.0	0.0	690.0	118.0	0.0	-149.0	89.0	0.0
250.0	250.0	0.0	336.0	224.0	0.0	-86.0	26.0	0.0
650.0	130.0	0.0	617.0	118.0	0.0	33.0	12.0	0.0
318.0	129.0	0.0	808.0	133.0	0.0	-490.0	-4.0	0.0
0.0	0.0	0.0	398.0	158.0	0.0	-398.0	-158.0	0.0
0.0	0.0	0.0	1006.0	555.0	0.0	-1006.0	-555.0	0.0
243.0	243.0	0.0	654.0	178.0	0.0	-411.0	65.0	0.0
0.0	0.0	0.0	326.0	118.0	0.0	-326.0	-118.0	0.0
735.0	342.0	0.0	579.0	206.0	0.0	156.0	136.0	0.0
150.0	150.0	0.0	515.0	173.0	0.0	-365.0	-23.0	0.0
459.0	302.0	0.0	490.0	221.0	0.0	-31.0	81.0	0.0
0.0	0.0	0.0	704.0	132.0	0.0	-704.0	-132.0	0.0
243.0	243.0	250.0	582.0	202.0	0.0	-339.0	41.0	250.0
0.0	0.0	0.0	256.0	138.0	85.0	-256.0	-138.0	-85.0
358.0	169.0	0.0	465.0	173.0	0.0	-107.0	-4.0	0.0
305.0	169.0	0.0	886.0	118.0	0.0	-581.0	51.0	0.0
368.0	169.0	0.0	333.0	173.0	0.0	35.0	-4.0	0.0
210.0	210.0	0.0	726.0	206.0	0.0	-516.0	4.0	0.0
0.0	0.0	0.0	90.0	90.0	0.0	-90.0	-90.0	0.0
323.0	169.0	0.0	287.0	90.0	0.0	36.0	79.0	0.0
0.0	0.0	0.0	118.0	118.0	0.0	-118.0	-118.0	0.0
311.0	169.0	0.0	486.0	132.0	0.0	-175.0	37.0	0.0
318.0	318.0	213.0	208.0	90.0	0.0	110.0	228.0	213.0
0.0	0.0	0.0	140.0	140.0	279.0	-140.0	-140.0	-279.0
129.0	129.0	0.0	685.0	128.0	0.0	-556.0	1.0	0.0
0.0	0.0	0.0	775.0	263.0	0.0	-775.0	-263.0	0.0
109.0	109.0	104.0	477.0	113.0	0.0	-368.0	-4.0	104.0
277.0	129.0	109.0	581.0	133.0	0.0	-304.0	-4.0	109.0
154.0	154.0	0.0	668.0	224.0	0.0	-514.0	-70.0	0.0
0.0	0.0	0.0	398.0	128.0	0.0	-398.0	-128.0	0.0
81.0	81.0	0.0	448.0	330.0	0.0	-367.0	-249.0	0.0
0.0	0.0	0.0	134.0	134.0	0.0	-134.0	-134.0	0.0
0.0	0.0	0.0	140.0	140.0	194.0	-140.0	-140.0	-194.0
131.0	131.0	0.0	639.0	351.0	0.0	-508.0	-220.0	0.0
210.0	210.0	0.0	128.0	128.0	0.0	82.0	82.0	0.0
383.0	233.0	0.0	627.0	231.0	0.0	-244.0	2.0	0.0
0.0	0.0	0.0	538.0	134.0	0.0	-538.0	-134.0	0.0
0.0	0.0	0.0	92.0	92.0	0.0	-92.0	-92.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
149.0	149.0	0.0	536.0	118.0	0.0	-387.0	31.0	0.0
0.0	0.0	0.0	336.0	128.0	0.0	-336.0	-128.0	0.0
150.0	150.0	0.0	863.0	132.0	0.0	-713.0	18.0	0.0
454.0	145.0	0.0	438.0	112.0	0.0	16.0	33.0	0.0
272.0	272.0	0.0	544.0	224.0	0.0	-272.0	48.0	0.0
0.0	0.0	0.0	236.0	118.0	0.0	-236.0	-118.0	0.0
243.0	243.0	0.0	457.0	162.0	0.0	-214.0	81.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
150.0	150.0	105.0	388.0	90.0	0.0	-238.0	60.0	105.0
233.0	89.0	0.0	481.0	90.0	0.0	-248.0	-1.0	0.0
0.0	0.0	0.0	90.0	90.0	0.0	-90.0	-90.0	0.0
283.0	129.0	0.0	439.0	118.0	0.0	-156.0	11.0	0.0
585.0	342.0	0.0	512.0	112.0	0.0	73.0	230.0	0.0
0.0	0.0	0.0	362.0	118.0	0.0	-362.0	-118.0	0.0
0.0	0.0	0.0	508.0	112.0	0.0	-508.0	-112.0	0.0
129.0	129.0	303.0	323.0	90.0	0.0	-194.0	39.0	303.0
318.0	318.0	255.0	112.0	112.0	255.0	206.0	206.0	0.0
513.0	289.0	0.0	1293.0	807.0	0.0	-780.0	-518.0	0.0
189.0	189.0	416.0	519.0	132.0	0.0	-330.0	57.0	416.0
0.0	0.0	0.0	226.0	112.0	0.0	-226.0	-112.0	0.0
234.0	85.0	0.0	0.0	0.0	0.0	234.0	85.0	0.0
0.0	0.0	0.0	728.0	178.0	0.0	-728.0	-178.0	0.0
318.0	189.0	85.0	877.0	130.0	0.0	-559.0	59.0	85.0
0.0	0.0	0.0	614.0	176.0	0.0	-614.0	-176.0	0.0
613.0	109.0	0.0	535.0	90.0	0.0	78.0	19.0	0.0
819.0	654.0	0.0	496.0	128.0	0.0	323.0	526.0	0.0
0.0	0.0	0.0	497.0	112.0	0.0	-497.0	-112.0	0.0
283.0	129.0	0.0	655.0	133.0	0.0	-372.0	-4.0	0.0
198.0	89.0	0.0	553.0	118.0	0.0	-355.0	-29.0	0.0
0.0	0.0	0.0	560.0	154.0	0.0	-560.0	-154.0	0.0
0.0	0.0	0.0	98.0	98.0	339.0	-98.0	-98.0	-339.0
345.0	129.0	0.0	773.0	133.0	0.0	-428.0	-4.0	0.0
131.0	131.0	194.0	132.0	132.0	0.0	-1.0	-1.0	194.0
325.0	175.0	0.0	687.0	224.0	0.0	-362.0	-49.0	0.0
129.0	129.0	0.0	384.0	138.0	0.0	-255.0	-9.0	0.0
0.0	0.0	0.0	368.0	118.0	0.0	-368.0	-118.0	0.0
129.0	129.0	0.0	810.0	173.0	0.0	-681.0	-44.0	0.0
381.0	85.0	0.0	427.0	309.0	0.0	-46.0	-224.0	0.0
431.0	296.0	0.0	130.0	130.0	0.0	301.0	166.0	0.0
393.0	150.0	114.0	821.0	263.0	0.0	-428.0	-113.0	114.0
157.0	157.0	0.0	601.0	207.0	0.0	-444.0	-50.0	0.0
239.0	150.0	0.0	838.0	162.0	0.0	-599.0	-12.0	0.0
264.0	264.0	85.0	128.0	128.0	0.0	136.0	136.0	85.0
300.0	150.0	0.0	236.0	118.0	150.0	64.0	32.0	-150.0
0.0	0.0	0.0	510.0	118.0	0.0	-510.0	-118.0	0.0
169.0	169.0	114.0	757.0	334.0	0.0	-588.0	-165.0	114.0
794.0	233.0	0.0	351.0	223.0	0.0	443.0	10.0	0.0
148.0	148.0	0.0	134.0	134.0	0.0	14.0	14.0	0.0
194.0	194.0	0.0	364.0	118.0	194.0	-170.0	76.0	-194.0
309.0	152.0	85.0	569.0	178.0	0.0	-260.0	-26.0	85.0
169.0	169.0	313.0	292.0	112.0	0.0	-123.0	57.0	313.0
243.0	243.0	0.0	258.0	118.0	0.0	-15.0	125.0	0.0
525.0	129.0	0.0	679.0	153.0	0.0	-154.0	-24.0	0.0
0.0	0.0	0.0	220.0	130.0	0.0	-220.0	-130.0	0.0
154.0	154.0	194.0	308.0	128.0	0.0	-154.0	26.0	194.0
0.0	0.0	0.0	454.0	156.0	0.0	-454.0	-156.0	0.0
0.0	0.0	0.0	496.0	132.0	0.0	-496.0	-132.0	0.0
289.0	289.0	303.0	132.0	132.0	0.0	157.0	157.0	303.0
355.0	355.0	0.0	678.0	162.0	0.0	-323.0	193.0	0.0
200.0	200.0	297.0	456.0	178.0	0.0	-256.0	22.0	297.0
210.0	210.0	0.0	570.0	128.0	0.0	-360.0	82.0	0.0
439.0	196.0	0.0	576.0	118.0	0.0	-137.0	78.0	0.0
0.0	0.0	0.0	128.0	128.0	386.0	-128.0	-128.0	-386.0
0.0	0.0	0.0	522.0	112.0	0.0	-522.0	-112.0	0.0
0.0	0.0	0.0	322.0	210.0	0.0	-322.0	-210.0	0.0
194.0	194.0	85.0	292.0	158.0	0.0	-98.0	36.0	85.0
0.0	0.0	0.0	527.0	132.0	0.0	-527.0	-132.0	0.0
676.0	114.0	0.0	682.0	276.0	0.0	-6.0	-162.0	0.0
0.0	0.0	0.0	446.0	195.0	120.0	-446.0	-195.0	-120.0
207.0	207.0	0.0	396.0	118.0	0.0	-189.0	89.0	0.0
243.0	243.0	0.0	620.0	118.0	0.0	-377.0	125.0	0.0
656.0	233.0	0.0	502.0	118.0	0.0	154.0	115.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
154.0	154.0	65.0	0.0	0.0	0.0	154.0	154.0	65.0
209.0	209.0	0.0	338.0	178.0	0.0	-129.0	31.0	0.0
0.0	0.0	0.0	456.0	220.0	0.0	-456.0	-220.0	0.0
0.0	0.0	0.0	265.0	132.0	0.0	-265.0	-132.0	0.0
0.0	0.0	0.0	269.0	151.0	85.0	-269.0	-151.0	-85.0
69.0	69.0	0.0	118.0	118.0	0.0	-49.0	-49.0	0.0
444.0	294.0	0.0	0.0	0.0	0.0	444.0	294.0	0.0
0.0	0.0	0.0	472.0	132.0	0.0	-472.0	-132.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	456.0	160.0	0.0	-456.0	-160.0	0.0
230.0	145.0	0.0	656.0	180.0	104.0	-426.0	-35.0	-104.0
129.0	129.0	165.0	358.0	178.0	0.0	-229.0	-49.0	165.0
378.0	189.0	0.0	536.0	134.0	0.0	-158.0	55.0	0.0
459.0	250.0	0.0	516.0	180.0	0.0	-57.0	70.0	0.0
355.0	226.0	0.0	598.0	230.0	0.0	-243.0	-4.0	0.0
169.0	169.0	109.0	587.0	223.0	0.0	-418.0	-54.0	109.0
207.0	207.0	0.0	657.0	309.0	0.0	-450.0	-102.0	0.0
210.0	210.0	0.0	632.0	162.0	0.0	-422.0	48.0	0.0
169.0	169.0	0.0	378.0	118.0	0.0	-209.0	51.0	0.0
125.0	125.0	273.0	597.0	128.0	0.0	-472.0	-3.0	273.0
129.0	129.0	0.0	222.0	132.0	0.0	-93.0	-3.0	0.0
0.0	0.0	0.0	768.0	140.0	0.0	-768.0	-140.0	0.0
