109	107	109	85	85	109	109	104	85	109	
85	109	109	85	129	365	145	289	168	165	
85	85	85	85	318	105	109	109	109	85	
289	104	129	109	95	176	89	85	85	109	
307	109	104	189	104	105	109	109	109	125	
109	85	105	85	85	85	85	85	85	109	
109	85	85	109	149	85	85	85	85	85	
200	109	145	109	85	109	109	85	85	85	
85	109	189	109	129	216	104	303	109	195	
85	165	85	85	85	318	85	109	108	85	
109	129	109	125	141	109	109	108	85	104	
654	105	109	165	109	104	109	85	85	109	
125	85	107	85	85	125	85	129	85	109	
109	129	109	109	154	85	85	141	85	85	
89	169	111	109	120	107	109	192	109	120	
85	109	109	85	109	85	85	105	85	109	
85	109	145	85	85	109	85	85	109	85	
129	216	109	165	109	109	109	189	125	85	
85	109	109	131	109	85	109	109	109	79	
175	150	109	85	109	156	243	141	125	85	
105	129	85	109	85	109	85	85	104	109	
109	85	108	85	109	108	109	125	85	85	
129	109	125	85	85	109	104	85	109	85	
85	296	85	85	85	243	85	109	109	85	
296	135	85	109	109	125	120	109	85	85	
114	114	150	243	109	120	114	109	120	104	
85	157	109	85	149	109	109	85	108	85	
150	105	109	89	120	109	109	109	85	85	
85	85	264	109	114	210	109	109	85	85	
150	109	150	109	85	109	109	109	192	108	
109	192	109	109	109	109	109	109	109	109	
114	109	169	134	85	109	85	85	109	85	
233	169	109	303	89	114	104	195	120	129	
148	148	109	108	108	85	109	105	85	105	
194	120	120	85	85	85	125	168	109	85	
85	85	152	165	157	85	107	85	318	129	
188	125	85	169	85	85	125	85	85	85	
85	243	85	105	148	109	85	85	85	109	
129	89	89	89	129	89	303	157	89	109	
85	85	109	85	85	85	68	85	85	108	
85	109	85	154	125	169	85	85	109	157	
145	109	85	85	85	85	85	85	85	85	
109	109	85	109	85	104	85	104	109	85	
109	85	109	109	289	150	109	85	85	85	
355	192	105	109	148	85	109	85	85	109	
188	109	85	200	85	85	85	125	85	85	
120	210	109	85	120	109	109	109	109	85	
196	188	243	109	104	109	109	149	104	85	
85	192	109	109	109	85	85	109	109	109	
165	109	109	85	85	125	109	85	85	109	
85	85	85	165	85	85	85	85	85	85	
85	107	194	85	145	85	85	107	85	85	
109	109	109	85	109	109	85	109	109	104	
114	92	227	109	243	109	109	85	85	109	
120	85	109	145	85	169	114	111	120	95	
109	207	109	109	104	129	109	85	109	109	
243	109	107	109	109	85	109	85	165	109	
233	303	120	114	114	114	109	114	114	109	
85	85	85	109	85	85	111	85	109	85	
65	85	154	85	85	85	85	85	85	85	
209	85	85	125	85	104	85	104	85	85	
104	85	109	85	109	109	85	109	85	131	
109	109	109	65	109	156	85	85	109	109	
85	85	85	85	85	85	109	85	85	0	
69	109	109	109	109	85	85	109	169	109	
294	150	85	108	85	125	85	109	85	85	
109	109	109	85	109	85	109	107	85	109	
109	85	85	85	109	85	85	85	109	145	
105	85	85	85	85	85	85	85	85	85	
104	145	109	85	85	85	109	109	104	109	
165	165	129	85	85	85	85	85	105	85	
189	85	189	85	104	145	85	85	104	85	
250	209	85	105	104	85	85	85	85	105	
226	192	109	129	109	104	109	129	89	89	
109	114	169	114	109	120	210	120	185	145	
207	185	109	109	109	109	111	108	111	85	
210	85	85	120	85	109	85	85	109	85	
85	169	85	85	109	109	85	85	145	85	
85	188	109	125	85	85	85	85	105	109	
129	109	85	85	145	85	85	85	109	210	
85	85	109	107	85	192	109	85	107	107	
188	165	85	192	85	104	109	109	85	108	
169	85	145	107	109	105	111	109	85	192	
220	107	107	109	107	85	85	85	107	148	
85	85	258	129	85	165	85	129	85	89	
414	109	129	85	85	85	109	192	109	109	
109	145	148	85	85	85	189	150	85	85	
200	85	185	150	85	85	85	85	109	85	
312	105	129	111	89	109	109	129	109	156	
129	114	189	114	210	89	109	89	120	125	
455	210	109	85	109	85	85	85	85	85	
129	152	109	109	85	85	210	107	165	109	
184	120	196	109	85	85	85	85	109	85	
149	150	85	120	85	85	185	108	210	85	
109	85	109	109	109	85	109	109	109	109	
210	85	85	85	85	85	85	85	85	85	
109	104	129	129	109	109	120	109	109	131	
225	109	85	85	109	85	85	85	85	85	
188	85	109	185	109	150	109	85	85	125	
85	85	109	318	109	109	109	109	85	85	
85	109	109	85	165	85	85	85	85	109	
109	109	85	109	85	120	85	85	85	85	
542	272	169	185	109	85	216	153	109	85	
85	111	109	192	120	109	111	145	120	120	
85	216	85	109	109	109	85	85	85	85	
654	109	109	109	109	109	109	85	105	109	
131	85	85	169	109	104	120	134	134	85	
207	104	109	129	365	150	109	289	216	89	
85	85	85	85	109	109	85	85	109	108	
85	85	85	85	85	85	85	85	85	85	
105	85	107	85	85	85	107	125	165	85	
108	125	85	145	65	109	109	85	109	109	
279	150	165	85	125	109	109	108	105	85	
109	109	109	109	107	89	165	85	109	109	
109	105	85	109	109	85	85	148	85	85	
85	145	104	129	109	85	85	104	85	85	
109	109	85	109	85	85	104	85	109	176	
85	85	105	85	125	85	109	85	105	85	
85	85	85	85	85	85	85	85	85	107	
150	85	85	109	85	154	85	109	189	109	
85	85	85	85	85	85	85	85	85	85	
342	150	120	153	185	85	109	85	114	131	
85	109	104	192	104	156	109	157	104	149	
85	109	85	85	85	109	107	109	109	85	
125	85	105	105	85	109	85	85	109	85	
85	185	129	210	109	85	85	192	109	125	
69	109	120	85	109	105	109	109	85	85	
455	109	85	109	109	129	109	104	109	85	
199	85	109	85	109	120	85	104	105	85	
85	109	185	85	85	109	109	85	120	85	
114	120	114	85	85	120	105	189	109	85	
125	109	85	129	109	85	85	107	111	85	
253	129	243	192	109	109	120	109	105	109	
145	148	109	107	109	107	85	85	85	109	
85	85	109	185	104	109	85	109	109	108	
104	185	85	85	85	85	85	85	111	85	
109	105	85	85	65	85	85	109	85	109	
104	120	85	109	85	85	85	104	120	114	
150	189	153	109	131	145	85	107	109	109	
129	108	165	85	107	85	107	109	85	85	
85	109	312	129	129	89	85	109	105	131	
129	85	109	107	109	109	109	111	85	85	
150	168	109	125	108	85	109	109	85	125	
85	85	109	352	414	120	189	65	109	109	
112	85	85	85	109	85	85	85	109	85	
109	185	114	129	109	109	120	114	85	85	
125	85	85	85	105	85	85	109	85	85	
243	246	109	109	145	129	85	85	104	109	
301	109	109	109	109	109	104	109	104	85	
120	85	210	109	105	85	109	192	85	120	
243	192	145	109	85	109	109	85	109	109	
125	105	85	85	109	109	85	109	85	85	
335	109	105	111	109	85	85	105	85	105	
109	109	243	85	109	104	109	114	109	109	
220	125	108	85	108	85	85	109	109	85	
109	109	85	109	85	85	85	109	105	0	
165	105	109	109	167	109	109	109	192	85	
169	199	109	109	85	109	109	125	85	109	
210	150	129	108	120	109	105	120	120	109	
214	125	109	154	111	109	109	85	210	85	
109	185	111	130	85	85	85	85	109	109	
120	120	112	120	85	129	85	85	85	85	
150	109	85	85	85	85	85	85	109	85	
210	129	120	120	105	85	129	105	111	109	
114	129	114	192	149	109	109	210	120	114	
109	109	109	109	109	125	109	85	85	109	
312	109	165	109	139	129	129	89	109	85	
241	104	85	109	109	85	85	104	192	85	
109	109	125	169	85	109	85	189	85	85	
114	169	134	114	120	108	89	125	109	120	
109	169	303	85	109	85	196	192	145	120	
85	129	154	85	125	85	109	109	85	125	
85	109	85	85	109	85	85	85	109	85	
104	104	111	85	125	111	104	120	104	85	
85	85	85	85	120	85	85	85	85	85	
85	85	85	165	114	85	85	107	85	109	
85	85	134	120	114	120	109	114	109	109	
131	85	109	134	134	85	134	85	177	85	
185	109	85	111	85	109	125	85	85	85	
105	105	105	150	85	85	85	85	85	109	
169	85	109	109	109	85	107	85	109	156	
169	149	147	111	145	109	107	109	85	85	
209	149	108	109	192	147	105	85	109	109	
143	131	105	109	109	85	125	109	125	138	
85	109	85	210	85	109	109	85	85	109	
150	109	105	85	105	109	105	109	85	85	
544	105	109	85	109	109	109	85	85	85	
169	199	85	105	189	85	95	85	109	85	
85	107	107	111	85	85	85	104	125	85	
85	109	109	85	120	120	85	85	85	85	
85	109	85	85	109	109	109	85	85	109	
250	85	85	109	85	85	107	109	107	85	
109	192	109	109	109	85	85	109	85	109	
120	85	109	109	109	120	109	85	85	109	
85	165	85	85	192	85	85	85	85	85	
109	85	85	109	85	85	109	85	109	85	
85	109	189	85	85	85	109	85	85	85	
125	107	85	105	109	85	85	85	85	109	
459	85	85	85	85	85	85	109	85	85	
129	154	192	125	109	109	109	109	85	109	
85	111	109	109	107	85	85	85	109	109	
85	109	104	109	109	109	85	85	85	109	
109	169	109	85	85	85	109	109	85	85	
109	150	318	109	109	125	85	85	85	109	
104	85	85	141	85	143	89	85	150	79	
107	120	120	107	85	85	85	107	85	85	
114	107	107	85	85	107	107	85	125	85	
109	109	109	109	104	109	109	85	129	0	
109	185	107	192	107	104	109	109	109	105	
109	85	85	85	85	107	109	85	109	85	
109	145	104	109	107	107	109	111	125	109	
169	152	145	189	109	109	125	109	111	109	
129	411	85	109	85	109	109	105	125	141	
150	85	342	85	85	109	111	109	111	109	
207	109	109	104	145	85	109	85	109	105	
129	157	109	109	145	109	109	216	109	109	
243	109	109	147	85	85	85	109	85	109	
109	85	105	109	85	107	85	105	85	85	
169	129	122	125	109	85	85	105	108	85	
109	150	200	230	216	109	120	110	120	318	
125	109	125	85	109	85	109	105	109	85	
109	145	150	130	289	85	109	109	107	85	
307	85	150	149	192	109	85	109	145	85	
85	145	109	85	85	85	109	85	109	85	
85	109	85	85	85	216	125	85	85	85	
131	199	109	85	129	85	153	125	114	109	
169	85	104	109	85	145	125	153	109	85	
85	149	109	85	109	111	85	85	85	109	
85	85	85	109	85	109	107	85	85	105	
109	169	114	114	109	120	114	109	149	120	
210	243	120	129	149	120	109	129	109	109	
85	85	85	109	85	85	109	85	85	85	
157	109	109	109	109	109	108	114	85	120	
109	109	107	85	109	108	85	85	85	109	
150	134	85	85	85	85	85	134	85	85	
129	109	243	109	189	109	210	125	141	85	
85	85	85	85	85	85	85	85	85	85	
192	85	125	85	109	85	85	85	109	85	
168	85	125	85	85	105	85	85	125	105	
109	109	85	85	165	85	85	85	109	95	
310	120	120	129	85	85	79	109	89	109	
165	109	85	168	125	85	85	85	125	108	
85	85	105	85	85	85	85	85	109	109	
85	109	120	85	109	85	85	85	85	120	
148	85	109	85	85	125	85	85	105	85	
145	105	85	85	192	85	85	109	107	85	
85	189	85	85	85	85	85	125	85	85	
414	169	120	109	189	129	104	120	109	135	
129	192	109	109	85	105	141	109	111	109	
169	109	145	192	107	105	105	109	153	109	
109	243	109	109	107	104	85	85	111	104	
169	85	85	125	85	141	145	125	109	85	
120	109	85	85	107	109	109	85	85	85	
85	85	109	109	85	85	109	109	85	85	
69	108	85	85	85	109	109	85	109	85	
85	120	120	120	109	109	85	129	85	85	
85	109	85	109	85	85	85	85	108	85	
129	109	109	85	85	85	109	109	85	85	
131	109	169	129	154	85	109	230	134	129	
109	109	109	85	85	109	85	85	85	85	
131	145	129	85	104	109	153	85	85	85	
264	120	169	120	109	129	85	114	105	89	
114	243	129	129	85	129	85	114	154	145	
120	120	85	112	109	120	109	109	192	85	
129	85	135	85	85	85	129	85	109	85	
129	189	109	109	109	85	216	85	109	109	
109	109	85	85	85	85	85	85	109	109	
169	109	192	109	109	109	216	189	169	111	
466	129	85	85	85	85	125	85	85	85	
120	210	120	120	129	120	109	120	120	120	
109	85	105	85	105	120	165	129	85	109	
105	85	85	107	85	105	107	105	85	85	
326	109	85	109	85	85	109	109	109	109	
109	111	105	85	192	120	109	85	85	105	
125	85	85	85	85	85	85	85	85	85	
109	169	109	145	85	109	168	104	109	85	
109	109	109	85	109	109	109	107	192	109	
188	85	207	85	149	85	109	85	109	85	
85	120	109	120	145	85	114	85	120	0	
210	85	85	85	109	85	85	85	109	109	
109	109	85	85	85	107	85	109	109	109	
210	129	85	109	85	109	109	85	114	65	
85	85	109	85	120	109	109	109	109	109	
120	129	318	85	210	85	85	85	85	120	
129	154	109	109	192	109	85	109	85	107	
109	109	109	109	105	109	85	109	105	85	
85	165	85	109	85	85	109	85	104	85	
273	85	109	109	85	109	114	114	89	95	
185	85	109	85	85	105	85	85	85	85	
120	120	85	85	85	85	85	85	85	85	
104	109	109	85	85	85	85	85	107	85	
109	150	214	157	109	108	104	145	109	147	
125	109	109	85	192	85	105	109	109	109	
192	145	104	104	210	109	85	109	85	129	
105	85	109	85	85	109	85	125	85	165	
210	107	109	109	109	109	104	107	85	85	
85	129	85	154	129	85	85	109	85	210	
233	129	109	118	120	114	89	89	120	120	
85	85	85	85	85	85	85	85	85	85	
85	85	109	85	109	85	85	109	109	85	
109	109	120	85	85	85	104	85	112	109	
85	85	105	189	85	85	85	105	109	107	
169	109	135	109	85	152	85	85	85	85	
85	85	85	85	107	107	85	85	85	85	
210	129	109	109	85	85	85	85	109	85	
169	159	216	154	109	85	109	109	109	109	
109	85	109	125	109	109	109	85	85	109	
109	85	105	85	85	109	85	109	105	85	
85	85	85	109	85	109	109	85	85	85	
109	85	109	109	85	85	85	85	109	85	
153	109	109	109	109	85	109	85	109	85	
85	109	129	109	192	169	85	109	109	109	
167	85	150	154	85	105	104	85	125	104	
129	210	112	145	85	107	109	109	109	109	
185	148	169	105	85	85	85	85	109	109	
85	189	107	85	85	85	85	85	85	85	
129	109	454	109	153	109	216	109	85	109	
213	129	120	109	134	109	109	120	112	109	
165	109	109	109	85	109	109	85	243	109	
129	125	154	109	85	109	105	105	109	109	
85	243	109	185	85	85	85	85	85	85	
129	165	109	109	105	85	85	109	85	108	
69	85	109	85	109	109	85	85	85	109	
85	85	120	85	85	109	109	85	85	85	
109	109	109	109	150	85	85	85	104	85	
109	85	109	85	85	105	109	85	85	85	
150	145	107	109	125	85	85	109	85	85	
85	85	85	85	85	85	85	85	85	85	
145	85	85	109	85	109	109	85	109	192	
150	154	192	109	111	109	131	85	109	109	
108	85	120	165	109	157	109	85	109	104	
85	150	85	133	85	85	85	109	85	196	
192	109	107	85	109	107	109	129	109	85	
120	109	85	134	134	85	109	85	85	134	
85	85	85	85	109	111	85	85	85	131	
85	109	85	85	85	85	85	109	85	85	
210	85	85	107	129	120	120	85	120	109	
109	185	85	105	109	85	85	85	85	85	
131	177	134	134	150	134	125	85	134	85	
120	120	114	120	109	120	109	85	105	109	
85	85	85	105	105	85	85	85	85	85	
109	120	134	145	85	109	157	85	85	85	
109	85	85	85	85	85	85	125	85	109	
150	105	85	85	154	85	109	105	109	109	
189	150	120	233	109	120	120	109	85	109	
120	120	85	109	107	109	85	85	85	85	
150	109	109	105	85	85	85	85	109	85	
150	145	109	120	120	85	210	85	85	85	
109	169	109	85	85	109	109	85	85	85	
109	107	104	105	85	85	85	85	105	85	
85	109	109	104	109	109	109	85	109	85	
109	109	109	154	109	109	109	109	109	109	
109	85	85	104	108	85	85	109	85	85	
201	243	148	109	125	109	85	129	109	109	
109	85	105	243	85	109	85	109	109	85	
243	109	145	109	125	109	85	109	109	85	
243	145	109	85	125	85	85	109	85	85	
131	85	109	169	134	134	177	134	134	85	
150	154	109	120	85	109	125	109	85	85	
105	109	85	109	109	85	85	109	125	85	
125	125	111	109	107	85	109	85	107	105	
150	85	109	109	109	216	109	85	154	85	
269	196	85	111	109	289	104	85	85	85	
109	109	105	120	120	109	345	105	109	105	
150	109	109	105	154	210	109	189	109	104	
214	109	85	109	109	85	85	109	85	109	
85	85	85	109	109	109	107	85	85	85	
109	169	154	120	109	109	120	120	85	109	
225	105	85	85	85	125	85	85	85	109	
85	109	109	85	109	109	309	109	109	125	
85	85	109	85	109	109	85	85	85	0	
85	85	85	109	85	85	109	85	85	109	
85	85	85	85	85	109	85	85	85	85	
131	120	210	134	169	129	85	85	85	85	
150	111	109	109	85	109	109	85	85	109	
169	104	141	85	85	109	105	125	85	85	
134	134	134	85	85	85	85	134	85	85	
114	118	109	120	120	120	150	89	89	89	
109	109	85	109	85	85	85	85	109	85	
165	107	104	125	243	109	111	85	105	131	
226	207	109	109	109	85	109	114	105	120	
85	104	150	173	109	125	104	85	85	85	
120	150	85	89	120	154	89	109	120	85	
65	189	150	145	85	85	85	85	85	85	
85	85	114	85	114	85	153	85	145	85	
271	105	85	85	85	85	85	85	105	85	
120	141	120	189	109	120	150	89	85	85	
264	129	150	89	108	120	120	85	89	95	
165	85	85	85	85	85	85	109	192	85	
85	150	288	85	104	109	109	85	85	85	
85	85	85	85	85	109	85	85	85	85	
210	109	109	85	145	120	104	85	109	109	
85	85	85	85	85	85	85	85	85	85	
109	85	109	85	85	85	109	107	109	85	
193	243	109	109	109	141	109	109	216	85	
85	120	85	109	85	129	120	120	85	114	
109	85	129	85	109	120	89	109	85	109	
85	129	269	85	109	85	107	85	85	109	
231	105	107	105	85	145	105	105	85	125	
120	114	243	120	129	85	114	108	85	120	
150	145	105	209	105	109	85	85	85	85	
151	85	85	85	89	85	85	85	85	0	
243	129	109	109	140	85	85	85	85	109	
107	104	85	150	105	109	104	85	85	85	
169	165	125	85	109	85	109	109	109	109	
85	85	109	85	85	109	85	85	85	85	
85	85	105	85	85	109	85	85	85	85	
85	85	109	85	85	249	109	85	85	85	
109	85	109	85	111	85	109	85	105	107	
85	85	109	85	85	85	85	85	85	0	
109	109	85	109	129	85	109	109	109	109	
85	105	114	109	85	85	85	109	85	109	
129	85	109	109	109	189	145	125	85	85	
129	109	370	173	125	109	216	109	145	165	
85	85	104	85	85	109	109	109	85	0	
65	120	129	85	85	85	165	85	65	85	
109	85	85	109	109	85	109	85	109	109	
298	107	85	109	85	85	85	120	150	131	
210	120	129	129	109	85	120	85	109	129	
129	85	85	85	109	105	85	216	109	85	
107	109	109	85	109	109	85	109	109	85	
109	109	85	85	109	85	107	107	107	111	
110	210	152	105	125	120	109	216	125	141	
195	109	85	85	85	85	85	85	85	105	
243	109	85	109	109	109	85	105	104	85	
243	109	109	108	109	125	105	109	109	85	
243	165	109	133	109	85	109	85	85	104	
165	85	107	105	105	105	111	85	85	85	
109	169	85	104	85	210	109	109	85	157	
169	214	109	85	95	85	109	85	85	105	
131	129	153	109	107	107	125	107	109	85	
109	85	85	85	85	109	109	85	105	105	
109	85	169	85	85	85	165	85	85	125	
210	109	109	109	105	85	85	85	109	85	
109	138	109	169	109	109	105	109	89	85	
109	109	109	109	109	111	109	107	85	107	
169	85	192	85	153	85	108	109	85	85	
169	109	210	109	107	85	125	85	109	109	
150	131	109	104	105	104	109	216	85	109	
120	109	109	85	129	109	85	120	109	120	
109	85	109	109	85	85	85	109	85	85	
246	85	105	85	105	105	85	85	85	85	
85	85	105	85	85	85	85	109	109	85	
342	85	109	120	109	125	169	109	85	112	
109	85	125	85	85	85	85	109	85	85	
243	165	109	120	85	109	85	145	125	108	
85	189	85	109	104	104	109	109	210	85	
145	85	109	109	125	165	85	85	85	85	
105	125	85	125	105	85	109	85	109	104	
85	85	125	85	85	85	85	85	85	85	
149	109	109	85	109	109	85	85	109	109	
109	109	85	85	85	85	108	85	545	85	
210	109	85	85	85	85	109	85	85	85	
131	134	134	169	85	85	85	134	85	85	
105	109	85	125	109	109	109	109	85	85	
85	165	85	85	109	85	85	85	85	85	
109	85	125	108	109	104	85	108	129	85	
227	109	154	125	109	85	189	109	85	85	
165	85	85	85	85	85	148	85	85	85	
109	109	109	85	85	104	85	85	120	85	
109	165	129	120	109	104	85	109	216	109	
153	169	85	134	109	109	85	85	120	134	
196	148	85	85	104	85	85	85	125	109	
105	120	125	85	85	109	85	109	120	114	
169	109	149	85	192	165	109	85	109	125	
109	279	85	125	109	109	189	85	85	85	
131	120	134	85	85	134	150	85	85	85	
175	129	104	85	192	105	108	85	165	125	
109	65	85	109	85	85	85	109	85	185	
109	111	85	120	129	109	85	85	85	85	
109	109	169	111	207	109	85	85	109	85	
233	114	120	150	129	120	114	114	85	85	
131	169	109	279	85	109	85	109	109	85	
85	85	85	109	111	109	85	107	85	109	
85	85	85	109	85	85	85	85	109	109	
85	109	85	85	85	145	85	109	85	85	
169	109	85	85	109	109	85	85	85	85	
129	85	105	216	109	109	85	109	109	85	
85	109	109	85	85	85	85	85	85	210	
85	105	85	85	104	85	85	85	85	85	
150	85	85	216	109	89	125	109	157	109	
169	85	109	85	109	109	104	109	85	85	
