18	42	30.5	0	115	90.1666666667	0.8	1.0	0.933333333333	0.0	1.0	0.8	0.228571428571	0.555555555556	0.327391127391	0.0683760683761	0.5	0.157383329309	18	39	27.3333333333	0	119	63.0	0.8	1.0	0.966666666667	0.0	1.0	0.6	0.25641025641	0.555555555556	0.371141127391	0.0776699029126	0.5	0.231839525909	0	3	3.16666666667	0	-4	27.1666666667	0.0	0.0	-0.0333333333333	0.0	0.0	0.2	-0.0278388278388	0.0	-0.04375	-0.00929383453655	0.0	-0.0744561966005	0.378378378378	0.811518324607	0.875722543353	0.897489539749	0.919141914191	0.941576086957	0.941576086957	0.941576086957	0.941576086957	
15	36	26.5	0	96	67.1666666667	0.333333333333	1.0	0.666666666667	0.0	0.833333333333	0.597222222222	0.0952380952381	0.705882352941	0.317501675039	0.0888888888889	0.5	0.171712088511	15	31	23.1666666667	0	0.0	0.0	0.416666666667	1.0	0.694444444444	0.0	0.0	0.0	0.217391304348	0.5	0.321417639395	0.5	0.5	0.5	0	5	3.33333333333	0	96.0	67.1666666667	-0.0833333333333	0.0	-0.0277777777778	0.0	0.833333333333	0.597222222222	-0.12215320911	0.205882352941	-0.00391596435572	-0.411111111111	0.0	-0.328287911489	0.820895522388	0.75	0.857798165138	0.923322683706	0.899553571429	0.906735751295	0.906735751295	0.906735751295	0.906735751295	
8	35	19.5	53	98	84.0	0.181818181818	1.0	0.69696969697	0.363636363636	1.0	0.742424242424	0.0869565217391	0.473684210526	0.339725707804	0.0449438202247	0.119565217391	0.0930378140241	6	33	18.3333333333	0	88	47.1666666667	0.181818181818	1.0	0.515151515152	0.0	0.818181818182	0.393939393939	0.0869565217391	0.473684210526	0.250923020271	0.0444444444444	0.5	0.224933948663	2	2	1.16666666667	53	10	36.8333333333	0.0	0.0	0.181818181818	0.363636363636	0.181818181818	0.348484848485	0.0	0.0	0.0888026875323	0.000499375780275	-0.380434782609	-0.131896134639	0.969696969697	1.0	0.894389438944	0.867612293144	0.879472693032	0.944881889764	0.944881889764	0.944881889764	0.944881889764	
12	41	24.0	0	110	81.1666666667	0.1	1.0	0.783333333333	0.0	1.0	0.816666666667	0.047619047619	0.666666666667	0.343057709834	0.0909090909091	0.5	0.167295336061	28	40	34.6666666667	63	110	92.1666666667	0.7	1.0	0.916666666667	0.7	1.0	0.95	0.184210526316	0.357142857143	0.265270548165	0.0614035087719	0.15625	0.105838995174	-16	1	-10.6666666667	-63	0	-11.0	-0.6	0.0	-0.133333333333	-0.7	0.0	-0.133333333333	-0.136591478697	0.309523809524	0.0777871616687	0.0295055821372	0.34375	0.0614563408867	0.19298245614	0.734042553191	0.78064516129	0.80174291939	0.842905405405	0.862359550562	0.862359550562	0.862359550562	0.862359550562	
20	39	28.3333333333	0	105	60.5	0.363636363636	1.0	0.893939393939	0.0	1.0	0.666666666667	0.121212121212	0.55	0.355667357334	0.104761904762	0.5	0.248909755363	19	42	33.1666666667	0	95	39.8333333333	0.909090909091	1.0	0.984848484848	0.0	1.0	0.409090909091	0.261904761905	0.578947368421	0.347830969922	0.0744680851064	0.5	0.307370638705	1	-3	-4.83333333333	0	10	20.6666666667	-0.545454545455	0.0	-0.0909090909091	0.0	0.0	0.257575757576	-0.140692640693	-0.0289473684211	0.00783638741177	0.0302938196555	0.0	-0.0584608833429	0.834586466165	0.851239669421	0.881679389313	0.803174603175	0.878718535469	0.887931034483	0.887931034483	0.887931034483	0.887931034483	
20	41	31.0	47	100	82.6666666667	1.0	1.0	1.0	0.0	1.0	0.809523809524	0.170731707317	0.35	0.244206837449	0.0	0.0864197530864	0.063252647154	12	34	24.6666666667	0	95	15.8333333333	1.0	1.0	1.0	0.0	1.0	0.166666666667	0.205882352941	0.583333333333	0.319035947712	0.0729166666667	0.5	0.428819444444	8	7	6.33333333333	47	5	66.8333333333	0.0	0.0	0.0	0.0	0.0	0.642857142857	-0.0351506456241	-0.233333333333	-0.0748291102638	-0.0729166666667	-0.413580246914	-0.36556679729	0.712230215827	0.906403940887	0.872340425532	0.831914893617	0.831715210356	0.846796657382	0.846796657382	0.846796657382	0.846796657382	
22	37	27.6	63	105	90.8	0.454545454545	0.909090909091	0.745454545455	0.454545454545	0.909090909091	0.763636363636	0.142857142857	0.4	0.280375421312	0.045045045045	0.136363636364	0.094546425044	24	42	31.1666666667	0	124	20.6666666667	0.454545454545	0.909090909091	0.727272727273	0.0	0.727272727273	0.121212121212	0.142857142857	0.4	0.247145865788	0.0625	0.5	0.427083333333	-2	-5	-3.56666666667	63	-19	70.1333333333	0.0	0.0	0.0181818181818	0.454545454545	0.181818181818	0.642424242424	0.0	0.0	0.0332295555238	-0.017454954955	-0.363636363636	-0.332536908289	0.608	0.864197530864	0.94	0.979123173278	0.960975609756	0.960975609756	0.960975609756	0.960975609756	0.960975609756	
0	39	22.8333333333	0	104	65.3333333333	0.0	1.0	0.833333333333	0.0	1.0	0.666666666667	0.25641025641	0.666666666667	0.428537511871	0.0961538461538	0.5	0.234891054937	4	39	26.6666666667	0	145	49.5	0.4	1.0	0.9	0.0	0.4	0.15	0.25641025641	0.47619047619	0.347623562207	0.0102040816327	0.5	0.265476316546	-4	0	-3.83333333333	0	-41	15.8333333333	-0.4	0.0	-0.0666666666667	0.0	0.6	0.516666666667	0.0	0.190476190476	0.0809139496639	0.0859497645212	0.0	-0.0305852616084	0.53488372093	0.306666666667	0.793103448276	0.96644295302	0.955813953488	0.951263537906	0.951263537906	0.951263537906	0.951263537906	
11	32	18.5	52	112	91.3333333333	0.692307692308	1.0	0.782051282051	0.692307692308	1.0	0.884615384615	0.25	0.714285714286	0.535814536341	0.106194690265	0.160714285714	0.127178959763	17	37	23.5	0	102	17.0	0.769230769231	1.0	0.923076923077	0.0	0.846153846154	0.141025641026	0.282051282051	0.764705882353	0.529459527401	0.104761904762	0.5	0.434126984127	-6	-5	-5.0	52	10	74.3333333333	-0.0769230769231	0.0	-0.141025641026	0.692307692308	0.153846153846	0.74358974359	-0.0320512820513	-0.0504201680672	0.00635500894015	0.00143278550358	-0.339285714286	-0.306948024364	1.0	0.975609756098	0.966197183099	0.953684210526	0.925445705024	0.942363112392	0.942363112392	0.942363112392	0.942363112392	
19	39	28.3333333333	86	102	91.3333333333	0.5	0.833333333333	0.777777777778	0.583333333333	0.833333333333	0.763888888889	0.222222222222	0.47619047619	0.314331013518	0.0752688172043	0.112359550562	0.0974843015709	12	42	28.8333333333	86	99	92.3333333333	0.5	0.916666666667	0.736111111111	0.583333333333	0.916666666667	0.805555555556	0.227272727273	0.37037037037	0.286321703325	0.0714285714286	0.112359550562	0.101348619429	7	-3	-0.5	0	3	-1.0	0.0	-0.0833333333333	0.0416666666667	0.0	-0.0833333333333	-0.0416666666667	-0.00505050505051	0.10582010582	0.0280093101926	0.00384024577573	0.0	-0.00386431785784	0.785185185185	0.84229390681	0.848866498741	0.873804971319	0.898089171975	0.93935309973	0.93935309973	0.93935309973	0.93935309973	
