178	118	87	87	90	90	87	90	87	90	
132	231	151	128	87	87	87	250	198	160	
241	87	118	151	87	250	118	87	90	87	
87	233	112	79	90	87	160	114	87	90	
87	87	112	112	132	87	112	112	112	112	
178	87	112	130	158	228	87	112	92	87	
128	128	118	118	118	118	118	263	118	128	
135	87	87	250	196	132	220	160	235	87	
128	87	118	128	118	118	118	87	113	87	
90	118	158	118	118	90	87	87	87	118	
118	87	140	90	118	228	178	118	87	87	
454	87	67	230	173	206	87	87	87	87	
156	87	87	138	87	250	87	118	87	87	
87	144	118	87	87	180	87	118	272	173	
132	87	87	90	87	250	87	113	87	118	
42	177	160	118	87	87	228	87	118	118	
175	348	133	87	87	87	90	272	129	156	
220	118	87	87	87	228	90	112	87	87	
87	87	118	118	118	87	87	118	87	87	
128	118	162	250	87	90	87	158	118	87	
87	87	87	87	118	87	87	87	250	87	
87	160	87	87	134	87	228	114	112	87	
112	87	221	151	87	87	118	118	133	87	
132	118	151	326	133	87	87	250	87	160	
113	118	118	118	195	250	87	138	118	87	
134	118	118	118	250	158	134	118	87	118	
132	423	133	216	87	250	180	87	87	90	
130	118	128	87	87	128	87	128	128	118	
87	90	90	87	87	112	140	92	92	87	
42	230	112	118	132	118	134	134	128	118	
162	182	87	112	250	134	112	87	112	107	
132	132	87	87	118	87	87	90	87	87	
87	178	87	87	87	87	87	87	87	118	
118	156	118	92	118	138	118	87	162	87	
87	173	128	90	196	250	220	87	87	138	
173	118	158	118	132	87	250	87	87	112	
182	118	250	118	178	118	87	112	112	87	
118	87	87	87	87	90	87	87	87	87	
42	87	118	87	90	118	250	118	180	118	
132	87	132	87	87	90	250	118	180	90	
276	233	118	188	128	250	90	90	118	87	
87	67	87	87	87	92	92	87	87	90	
228	107	107	107	270	107	138	107	107	154	
87	87	173	144	87	118	118	144	118	250	
87	87	326	151	348	87	156	87	87	272	
178	87	87	87	87	250	87	112	87	87	
87	67	326	87	134	272	87	160	87	118	
87	87	87	87	160	87	87	87	87	87	
330	87	132	87	118	250	87	118	87	87	
156	118	118	87	118	250	112	112	90	118	
87	87	130	87	87	87	118	140	87	272	
118	241	87	87	87	250	87	87	180	90	
178	112	112	87	90	87	87	87	90	87	
351	87	173	90	144	87	90	87	87	87	
134	134	133	92	87	250	134	87	87	87	
113	329	178	134	112	250	87	112	112	87	
87	87	241	118	90	250	87	87	132	156	
118	118	118	156	92	272	98	128	132	118	
118	160	162	87	250	118	118	118	118	118	
224	87	112	87	87	87	250	87	87	87	
118	158	90	133	118	87	67	112	118	250	
133	223	90	156	206	128	128	118	235	138	
158	87	87	128	112	118	87	87	87	118	
555	118	173	160	87	228	87	107	87	112	
178	118	202	87	156	250	118	134	87	118	
118	87	87	90	118	90	87	67	87	90	
206	128	113	87	132	250	87	128	128	118	
173	87	112	112	118	87	235	250	176	158	
221	87	87	118	151	250	67	87	231	133	
132	90	231	133	118	87	151	250	118	220	
202	118	67	134	128	87	118	112	250	128	
87	87	138	87	118	156	250	87	67	87	
173	134	87	87	158	250	87	87	90	87	
118	156	145	349	118	250	173	160	231	90	
87	173	87	87	160	206	132	158	112	113	
206	128	118	118	156	118	128	118	87	118	
90	87	87	87	87	250	87	180	113	87	
90	118	87	79	87	118	87	87	118	128	
118	87	87	87	87	87	87	87	87	87	
132	173	87	181	87	138	391	272	90	220	
87	90	67	87	118	67	118	87	87	87	
87	87	87	87	140	87	209	250	118	87	
128	173	128	128	128	180	229	87	128	128	
263	128	128	128	128	128	87	107	128	128	
87	113	118	128	118	250	87	87	118	118	
87	133	87	207	241	250	87	180	87	87	
224	112	92	128	112	250	87	132	87	87	
128	87	92	178	87	87	87	90	87	132	
330	87	87	118	87	250	118	87	87	160	
87	134	87	87	87	90	180	87	118	90	
87	87	87	140	87	340	87	87	87	87	
167	351	144	87	144	250	87	160	144	87	
128	87	67	87	87	87	87	87	87	87	
231	87	87	263	133	130	128	250	180	118	
134	132	112	87	160	87	112	105	87	87	
87	92	87	107	87	90	87	98	118	118	
87	87	87	87	87	118	87	87	87	160	
118	87	118	182	118	92	90	118	87	118	
128	90	87	118	87	118	118	87	128	87	
132	87	382	216	133	250	196	241	87	90	
112	326	87	87	87	250	220	87	87	87	
224	87	112	208	67	250	87	112	87	87	
87	118	118	87	87	134	118	130	90	132	
162	87	138	87	157	134	118	87	87	118	
87	87	87	67	87	206	87	87	87	87	
90	87	87	118	180	90	87	67	118	87	
90	233	87	87	158	206	87	87	156	118	
90	87	87	87	87	158	87	87	118	118	
118	90	118	87	113	180	118	118	206	207	
112	87	87	128	272	198	173	128	87	118	
87	118	127	132	112	250	118	87	112	87	
112	87	112	128	156	118	160	87	250	128	
87	90	87	233	91	250	87	87	112	87	
87	87	47	47	112	128	87	132	250	87	
807	145	90	133	118	250	180	118	87	118	
132	118	151	118	87	250	180	87	235	133	
87	112	87	114	87	87	114	87	112	92	
87	87	87	87	87	250	87	90	87	135	
178	180	118	134	118	87	87	87	112	87	
130	361	87	235	151	250	173	220	563	87	
176	326	112	87	87	272	87	130	118	87	
90	332	113	87	87	316	87	87	118	87	
87	128	87	118	250	151	241	87	156	87	
112	133	134	118	87	250	90	87	87	87	
133	87	87	326	196	128	272	178	134	158	
118	87	162	161	112	206	160	112	87	87	
154	156	118	132	87	90	87	90	87	87	
87	87	87	87	98	162	133	180	87	132	
133	87	118	326	196	250	90	220	182	87	
132	87	87	87	87	113	196	250	87	87	
224	87	173	134	156	250	118	112	87	87	
138	87	87	134	112	87	87	87	87	118	
87	118	118	87	132	250	90	160	87	87	
173	133	180	162	162	87	250	87	87	112	
309	67	87	132	118	180	87	87	87	118	
130	87	87	47	132	151	90	87	160	87	
67	263	128	180	250	128	128	128	128	118	
207	87	118	118	158	250	87	87	235	112	
162	160	132	250	134	87	87	132	87	87	
128	87	87	87	87	132	195	118	118	87	
87	87	118	118	87	250	173	87	118	87	
118	118	118	87	156	250	118	87	118	112	
334	87	113	166	144	144	250	160	118	87	
223	87	128	87	87	250	87	173	128	128	
134	87	87	87	87	180	87	118	87	87	
87	87	118	128	118	112	229	87	87	118	
87	178	158	87	233	250	90	87	87	87	
112	180	87	87	87	118	112	90	112	112	
87	118	87	140	87	87	87	90	118	87	
153	145	118	145	118	118	231	160	263	118	
67	130	90	87	87	206	87	87	90	87	
128	87	90	90	87	250	118	87	235	158	
87	156	118	180	87	250	87	87	87	87	
132	231	132	133	87	87	250	181	249	160	
132	87	87	0	133	87	112	196	250	67	
162	180	112	134	90	114	118	132	90	90	
178	118	87	160	87	206	112	87	87	87	
128	87	118	162	162	118	156	87	130	87	
118	162	178	118	87	173	87	87	111	118	
87	87	87	87	128	250	154	87	87	87	
112	180	87	118	112	250	112	112	178	118	
210	87	87	87	112	250	87	87	112	87	
87	158	134	87	87	250	87	87	112	118	
132	87	134	133	128	250	196	118	87	90	
276	128	87	90	188	250	118	118	535	90	
87	87	195	133	118	128	250	180	118	130	
67	118	160	87	118	118	272	87	87	162	
118	138	118	134	112	118	118	118	118	90	
118	128	128	128	87	250	128	87	180	118	
87	87	87	87	87	87	87	87	87	87	
87	87	87	87	87	87	87	87	140	112	
178	87	87	87	160	87	250	162	153	92	
220	118	87	87	118	294	87	87	87	87	
132	87	87	133	87	151	87	154	272	87	
87	87	151	118	87	87	118	67	250	87	
118	87	87	87	87	87	118	118	87	118	
87	87	87	87	87	87	160	87	87	250	
132	87	132	118	90	118	87	118	87	250	
87	87	87	87	87	118	87	87	87	87	
87	160	87	178	118	90	87	87	112	87	
87	87	180	0	476	129	206	87	118	87	
178	87	180	87	87	87	112	228	87	87	
87	134	112	178	112	250	158	87	87	87	
87	180	112	112	112	250	112	87	87	87	
230	112	128	128	87	250	263	87	87	87	
87	223	128	118	118	118	128	87	118	87	
309	118	118	112	87	87	87	112	92	87	
162	134	158	178	87	132	87	98	132	87	
118	87	173	0	87	92	180	87	87	514	
128	87	133	158	178	92	134	132	87	128	
132	90	87	0	90	87	158	118	90	87	
140	128	250	132	118	87	87	128	112	112	
118	118	178	180	118	250	87	118	87	118	
173	180	118	128	207	250	112	114	132	98	
198	156	112	87	112	112	112	92	87	90	
87	87	277	87	250	181	173	220	87	47	
397	200	87	250	151	173	216	229	209	90	
173	87	0	180	87	250	129	87	200	87	
278	173	87	118	158	87	250	87	198	87	
87	158	133	0	598	90	118	118	87	250	
173	118	128	128	128	250	235	128	118	161	
87	118	87	87	87	87	87	87	87	118	
173	118	87	132	250	87	180	87	135	132	
289	87	118	87	272	132	181	118	134	118	
113	87	87	60	118	87	87	87	90	87	
130	158	118	118	87	90	90	87	118	87	
87	87	118	87	90	87	107	162	87	87	
87	231	128	70	87	250	128	161	87	90	
246	87	87	118	87	118	87	87	87	87	
87	132	178	160	87	250	173	87	118	112	
87	87	87	87	87	87	228	90	87	118	
107	67	176	180	138	107	270	154	107	138	
90	87	128	118	87	90	87	140	242	242	
42	177	118	138	87	87	250	178	118	87	
134	118	180	87	87	118	118	112	118	118	
87	87	220	112	118	112	118	87	87	87	
87	87	87	156	87	250	87	87	90	118	
167	351	235	173	87	250	87	173	113	67	
118	204	87	196	250	90	136	220	160	90	
112	87	87	87	87	250	140	118	87	118	
118	87	90	87	67	87	87	112	87	132	
87	87	87	118	158	114	87	87	112	112	
87	156	87	160	118	112	250	118	132	118	
133	118	160	145	112	250	129	87	87	118	
118	87	112	118	118	158	87	118	90	87	
134	160	87	87	250	87	87	87	87	87	
87	87	162	112	112	272	87	87	158	133	
325	136	112	228	118	87	118	118	134	136	
112	118	112	112	87	112	118	130	112	87	
87	87	118	87	87	87	118	118	87	87	
64	133	180	87	87	228	87	87	134	118	
87	87	87	87	87	87	228	87	140	87	
173	175	235	157	415	151	228	200	161	136	
118	87	206	242	242	118	140	87	235	87	
87	132	132	118	118	87	87	118	118	118	
246	118	134	87	134	118	87	118	118	87	
141	118	87	202	87	228	133	87	118	87	
118	118	118	87	118	87	118	118	87	87	
87	90	118	87	87	87	87	128	67	92	
87	87	128	90	90	87	87	87	87	90	
138	107	147	107	107	110	107	110	107	107	
128	161	87	128	140	87	92	132	87	90	
132	87	118	173	87	107	118	118	87	87	
133	118	118	128	118	228	118	134	161	114	
156	87	0	158	87	87	112	134	87	87	
67	67	87	118	118	162	132	87	87	118	
198	118	112	114	114	90	118	87	87	162	
87	235	87	87	87	87	87	114	87	87	
118	87	87	87	67	87	87	118	87	87	
133	90	235	235	228	129	87	118	207	158	
133	87	134	118	87	228	118	87	158	87	
128	158	386	90	162	228	87	118	160	118	
87	87	233	133	151	87	228	87	87	87	
173	162	87	112	228	87	134	138	87	87	
118	118	118	118	128	90	118	128	207	118	
118	118	128	87	118	87	87	118	87	87	
128	160	118	128	118	229	113	87	87	118	
180	132	132	248	107	112	134	110	138	138	
118	202	118	134	87	118	92	134	90	134	
118	118	87	87	118	87	87	87	118	87	
173	87	87	206	128	118	87	156	112	98	
118	180	206	118	118	118	118	228	118	118	
118	90	118	156	178	228	118	118	118	118	
202	134	112	134	87	112	112	92	90	87	
118	180	90	118	118	228	128	118	67	263	
160	87	112	112	112	184	134	87	112	87	
87	118	87	87	87	128	87	156	87	87	
246	134	87	87	90	118	87	90	184	92	
173	118	118	90	235	228	118	118	134	112	
206	113	132	118	112	87	87	128	118	87	
90	112	160	156	87	228	90	207	87	87	
112	87	133	132	180	112	228	134	87	87	
87	87	132	87	128	87	87	132	118	87	
133	105	67	79	132	206	134	87	87	87	
128	118	118	118	87	118	87	87	87	87	
128	118	128	128	128	128	118	87	87	128	
118	87	87	87	118	90	87	87	87	133	
158	411	158	0	87	228	87	87	158	87	
112	118	87	87	118	151	118	156	128	160	
133	158	118	112	87	228	134	112	112	118	
223	118	118	133	128	207	118	156	161	128	
118	223	118	173	87	228	156	90	128	90	
133	87	134	87	118	228	128	87	233	87	
118	107	87	118	118	87	118	87	87	92	
132	118	132	118	87	87	118	127	87	118	
87	87	90	118	87	90	90	118	118	87	
87	87	87	144	87	87	87	87	112	87	
87	128	263	87	128	118	118	118	128	118	
167	351	233	113	124	87	184	166	173	87	
132	87	118	90	112	112	140	87	87	87	
200	112	87	92	134	112	87	90	118	87	
134	138	228	173	87	118	112	144	87	87	
133	138	156	132	112	184	118	87	133	90	
135	112	112	118	112	228	134	112	87	92	
133	118	112	87	87	228	87	132	87	90	
118	92	87	228	118	92	87	70	87	87	
210	128	87	87	228	87	87	118	87	87	
87	87	87	87	87	118	87	118	87	87	
42	173	87	87	134	87	228	87	129	112	
87	87	87	112	235	228	118	158	114	87	
87	118	118	118	87	128	87	87	87	87	
132	118	118	132	87	112	87	87	118	87	
158	118	112	118	118	228	134	112	90	87	
132	118	87	118	118	87	87	118	90	87	
397	118	118	118	87	87	118	87	92	87	
112	134	112	156	112	87	112	206	112	112	
118	87	87	228	118	132	87	87	118	87	
87	118	158	87	87	128	118	87	114	87	
178	180	87	87	228	87	87	87	87	87	
329	107	133	107	107	248	200	107	154	107	
133	118	158	90	87	87	228	118	178	87	
118	87	228	118	112	87	87	87	87	87	
87	87	87	87	87	118	87	90	87	87	
118	132	135	79	228	132	132	87	118	87	
87	87	87	133	87	118	87	118	228	87	
132	128	87	113	128	228	118	140	87	87	
90	118	98	118	118	87	87	118	118	118	
144	112	87	87	132	228	87	90	87	87	
132	87	87	173	118	135	228	87	118	67	
112	134	160	118	112	118	87	87	118	87	
112	132	118	90	87	87	87	90	118	87	
210	118	112	87	90	87	118	90	114	118	
180	183	235	156	158	228	207	235	118	87	
173	112	162	297	118	158	228	118	156	87	
87	87	0	173	87	87	228	87	118	87	
118	160	118	118	228	87	112	90	134	87	
133	90	118	235	87	118	129	118	118	228	
118	98	118	118	87	118	178	87	156	87	
118	112	118	132	132	112	87	87	87	87	
173	158	112	134	87	135	228	87	128	90	
132	231	220	128	151	87	228	216	87	87	
87	180	87	90	87	118	118	118	87	67	
133	332	87	118	180	228	87	87	87	235	
173	87	0	87	158	112	196	228	112	118	
118	87	118	87	87	118	87	112	87	87	
87	67	87	0	133	87	228	180	87	87	
87	144	173	175	87	228	173	166	87	128	
113	87	128	0	235	87	228	87	87	220	
87	118	118	160	118	184	87	118	87	87	
87	87	92	112	92	156	114	112	112	134	
223	87	118	128	118	228	133	90	118	90	
206	128	128	118	228	128	128	128	138	128	
118	87	118	118	118	198	118	87	87	87	
128	87	87	173	118	228	112	160	87	118	
87	87	118	113	87	151	228	138	87	87	
87	113	87	87	87	166	144	166	87	0	
175	162	235	132	228	228	129	162	130	118	
118	87	87	87	87	87	87	118	87	87	
90	87	112	112	107	87	132	118	87	87	
140	134	87	87	87	184	87	87	87	87	
90	87	87	87	118	87	160	112	87	92	
139	145	153	145	87	228	145	113	87	87	
178	112	160	87	87	206	87	87	87	118	
118	87	87	90	87	202	92	87	67	87	
87	87	134	87	130	87	87	87	87	87	
222	87	87	134	178	118	112	134	112	87	
246	112	178	112	134	134	87	87	228	87	
87	87	87	87	178	228	158	87	112	87	
87	380	220	179	135	151	228	173	173	161	
128	87	118	132	132	228	220	118	178	87	
135	118	180	134	112	228	129	87	118	112	
130	87	87	133	196	87	229	178	118	228	
133	180	134	91	87	228	173	87	118	87	
87	112	90	87	118	87	67	87	87	87	
87	87	87	132	87	67	92	112	87	118	
87	87	118	67	90	87	118	118	87	87	
118	118	87	87	87	118	87	87	128	90	
87	87	87	112	87	87	87	90	132	135	
118	87	118	87	118	87	158	70	87	118	
371	112	221	249	228	87	129	118	242	242	
87	87	87	87	87	87	87	180	87	134	
173	166	166	87	156	228	129	235	180	144	
231	133	263	118	118	235	87	112	87	228	
128	128	118	47	229	160	87	113	128	128	
132	128	87	128	107	118	87	118	132	132	
134	67	67	112	87	87	112	87	87	112	
87	50	257	135	181	228	130	158	220	127	
118	87	118	90	87	118	87	118	90	90	
133	128	87	118	128	228	90	128	235	118	
458	162	67	182	113	162	87	87	87	228	
87	128	132	87	87	118	87	132	118	87	
135	112	112	112	87	228	112	112	92	87	
176	112	92	134	206	114	87	118	87	118	
118	87	87	220	118	87	87	118	92	118	
118	87	118	112	132	132	118	87	132	156	
107	107	138	138	226	107	110	138	110	107	
118	134	118	118	87	118	133	87	112	228	
207	132	128	118	128	157	140	90	118	228	
87	173	118	87	160	228	112	87	91	87	
87	128	128	90	229	87	125	87	90	173	
87	112	87	90	118	87	90	118	87	87	
87	87	87	87	87	87	87	87	87	132	
128	128	87	128	87	128	132	87	87	107	
118	90	87	90	184	180	162	118	162	87	
206	113	87	87	132	118	118	118	118	118	
180	176	156	160	87	87	118	118	90	87	
87	90	112	112	87	118	87	87	90	87	
87	178	87	132	160	228	112	87	87	112	
704	128	0	195	113	87	228	151	220	90	
182	87	87	92	87	87	87	87	112	112	
87	128	87	87	128	87	128	87	132	87	
87	112	118	87	87	87	87	87	87	67	
118	178	179	132	112	132	132	228	132	112	
222	130	87	87	112	87	87	87	118	87	
87	160	118	128	206	118	90	128	90	90	
301	87	133	87	87	228	87	87	90	134	
112	178	90	118	156	118	118	102	87	156	
87	206	133	87	87	228	87	87	140	235	
231	173	128	118	128	228	128	87	128	128	
87	156	87	87	118	87	90	134	67	87	
87	87	128	107	118	118	184	87	87	87	
288	87	134	140	128	87	87	87	87	87	
87	87	112	112	160	134	90	87	112	118	
112	87	158	118	228	87	132	87	47	112	
87	87	87	118	87	90	118	87	87	87	
87	118	87	87	87	118	128	87	87	118	
179	118	87	179	87	118	118	87	173	87	
92	87	87	118	112	112	132	0	0	0	
118	87	87	112	118	90	87	118	87	112	
87	87	90	87	118	87	118	87	87	87	
87	118	118	90	118	87	118	118	87	87	
118	112	118	87	118	118	87	87	118	87	
132	180	228	118	207	113	118	87	112	118	
42	112	173	0	134	138	134	228	134	112	
113	206	132	118	87	87	228	118	87	87	
230	175	112	87	134	87	87	135	87	112	
112	87	118	178	87	228	158	87	87	91	
133	87	332	196	228	87	87	87	158	118	
220	128	128	87	87	87	87	98	87	87	
246	118	118	92	87	118	118	92	118	134	
128	160	118	132	113	228	112	112	118	112	
202	118	87	87	134	112	91	118	134	87	
133	118	118	87	112	228	180	87	87	91	
87	118	87	79	118	87	118	90	90	87	
112	128	130	87	87	90	87	112	87	87	
132	118	107	132	118	90	87	87	87	87	
87	87	87	87	87	87	87	87	87	87	
133	87	134	87	158	156	228	87	87	133	
47	87	206	87	87	206	87	90	87	87	
118	87	132	87	91	138	112	87	113	87	
133	118	132	207	228	118	138	113	90	128	
87	87	178	235	87	87	87	158	87	87	
87	87	177	151	87	160	228	132	134	233	
87	87	118	87	118	134	87	87	118	112	
87	144	113	173	144	87	87	173	87	87	
87	87	228	87	87	160	118	67	118	87	
87	118	87	90	87	118	112	87	90	132	
128	87	118	132	87	87	118	87	87	118	
118	162	92	202	92	134	118	112	87	132	
351	87	133	118	87	235	173	87	184	173	
118	128	118	263	90	118	87	118	128	112	
87	87	87	87	228	87	87	87	90	112	
87	173	173	144	87	340	87	166	166	87	
128	87	67	87	160	228	87	87	87	67	
173	132	87	87	138	87	228	87	87	91	
118	87	235	128	87	228	133	223	128	132	
132	128	118	118	87	87	87	87	90	87	
118	138	228	118	87	118	90	87	134	118	
173	206	132	180	128	228	132	129	178	128	
132	112	87	87	87	87	87	87	118	112	
87	160	87	87	67	90	87	87	118	92	
176	87	118	92	87	67	87	118	87	128	
112	132	87	228	87	128	87	132	87	107	
87	87	87	118	87	90	90	87	90	87	
118	202	118	87	134	228	118	112	112	87	
246	118	87	178	87	114	112	92	112	112	
118	92	138	118	112	228	220	87	112	87	
118	182	118	87	112	206	87	87	134	90	
351	87	173	87	87	87	173	87	235	90	
133	87	87	228	132	90	87	112	87	87	
118	118	118	118	87	118	87	118	118	87	
87	118	160	118	228	118	118	132	87	118	
133	87	160	228	118	156	118	87	87	90	
87	176	87	228	118	90	87	87	87	132	
244	133	228	87	118	179	90	244	228	87	
133	87	235	206	160	128	228	87	87	87	
118	118	118	87	128	128	87	132	87	90	
87	178	92	118	90	228	92	112	112	87	
223	87	128	128	128	173	90	128	87	90	
42	154	118	112	87	87	87	87	87	87	
132	87	87	87	87	133	196	154	228	112	
87	67	67	87	87	129	228	118	178	87	
118	118	118	87	87	118	118	87	87	87	
87	87	107	87	87	87	118	0	0	0	
144	351	173	173	87	118	132	87	87	87	
118	118	118	87	92	228	118	87	90	87	
173	118	0	162	87	87	202	132	87	134	
87	87	87	67	87	87	87	173	189	87	
87	153	145	145	87	128	180	87	87	87	
87	67	118	87	140	67	114	87	87	87	
158	178	134	112	92	90	87	118	90	87	
118	180	118	156	90	87	118	87	118	87	
87	87	118	87	228	113	67	134	87	87	
223	118	90	87	118	228	133	128	128	195	
67	87	173	0	87	132	228	134	87	87	
87	87	144	0	67	118	87	87	118	340	
42	202	87	134	87	87	87	87	87	114	
152	145	145	145	145	180	228	112	87	235	
231	112	128	113	128	228	90	263	112	112	
118	87	91	118	87	87	87	118	90	118	
87	118	132	326	235	87	228	118	87	161	
118	87	87	87	112	112	87	132	87	87	
87	90	98	132	118	87	206	118	160	118	
156	87	228	87	87	87	87	87	87	87	
132	156	118	132	118	112	87	112	87	118	
118	133	118	87	228	220	118	118	112	87	
67	98	128	87	87	118	118	118	128	128	
153	87	87	118	145	228	87	118	87	133	
112	200	112	87	118	132	118	112	112	118	
42	202	87	134	87	87	112	87	118	87	
231	118	263	113	87	160	118	118	128	128	
128	118	112	231	228	87	118	87	87	158	
130	87	87	90	87	87	228	87	129	162	
133	118	180	128	228	87	118	162	87	87	
132	132	118	132	92	90	87	87	87	132	
173	90	158	132	87	228	140	90	87	156	
87	87	112	87	87	87	87	87	132	87	
87	87	87	118	87	87	87	180	90	87	
300	87	87	87	87	87	184	87	87	87	
178	87	87	156	87	87	118	112	90	118	
156	67	118	118	90	87	90	90	118	87	
132	132	132	90	87	118	118	128	87	118	
90	87	90	118	87	67	118	118	118	90	
87	87	133	87	228	87	87	87	130	67	
87	133	87	0	151	216	138	87	228	87	
112	87	156	87	87	180	228	87	87	87	
67	128	128	87	160	87	90	132	87	90	
118	87	90	90	118	87	118	118	87	0	
135	180	112	112	228	112	134	128	132	87	
132	87	128	128	87	87	118	87	128	118	
128	138	87	112	87	228	90	154	87	87	
87	156	118	118	118	112	87	118	118	87	
87	87	113	118	87	87	87	87	118	113	
135	206	134	162	488	132	228	87	158	220	
118	113	128	132	87	228	118	87	87	87	
133	87	87	156	173	228	87	87	87	87	
118	118	180	87	112	228	87	118	112	134	
118	180	118	87	228	87	132	87	112	118	
182	134	134	87	87	228	112	114	112	91	
87	87	173	118	87	87	206	166	166	118	
200	133	138	132	173	228	132	132	87	112	
173	173	351	87	178	228	87	87	87	87	
118	87	87	87	87	87	87	87	87	87	
87	87	173	351	87	184	87	87	112	87	
87	118	87	87	87	87	87	118	87	118	
87	118	87	173	87	228	87	160	87	87	
67	87	156	228	67	87	128	87	87	112	
133	87	87	158	118	87	228	87	87	207	
177	87	178	135	228	180	112	118	132	87	
173	158	87	87	87	228	87	156	118	235	
153	145	206	145	118	228	87	87	133	160	
87	87	118	87	118	87	156	87	87	87	
42	202	92	118	112	87	228	134	112	87	
112	112	112	87	90	90	132	112	173	90	
134	415	87	118	87	87	118	118	118	87	
118	90	90	87	87	87	140	118	118	87	
118	118	118	87	134	129	87	87	228	87	
87	563	118	235	160	118	118	90	184	207	
176	118	118	118	87	228	112	87	87	112	
162	138	87	87	87	118	162	112	118	228	
87	112	134	156	112	228	112	87	90	87	
112	118	182	162	118	114	112	118	87	118	
113	87	90	118	87	228	87	87	87	118	
200	87	87	87	87	228	87	118	87	87	
167	351	90	87	87	144	87	173	87	87	
90	87	118	156	132	228	160	87	162	87	
134	87	87	87	87	228	87	87	87	158	
67	118	87	87	160	184	87	90	87	87	
329	134	156	118	118	184	112	90	132	118	
158	87	87	112	87	87	156	87	87	87	
118	112	87	118	178	151	228	112	118	118	
133	87	118	134	87	151	87	228	200	180	
87	118	118	287	189	228	144	87	87	87	
178	87	87	160	162	87	153	87	228	87	
140	145	128	145	87	118	107	145	87	87	
173	162	180	87	87	228	112	162	118	90	
42	173	87	158	87	87	87	228	87	87	
167	351	87	144	173	87	166	173	87	87	
329	135	112	132	112	135	228	87	112	134	
132	129	87	90	87	128	228	180	87	87	
228	132	112	92	87	134	0	0	0	0	
118	202	87	118	156	118	128	87	92	87	
231	128	173	128	87	228	87	263	128	128	
128	128	138	173	87	220	87	128	160	128	
87	138	156	92	92	87	112	87	132	87	
112	112	118	112	112	118	87	112	112	112	
87	87	118	87	87	184	154	178	118	112	
133	182	87	128	118	228	90	87	90	87	
128	87	118	181	87	228	87	132	118	87	
87	87	87	87	87	112	112	87	87	87	
128	87	118	87	87	87	87	87	87	87	
133	118	87	87	181	87	228	220	112	87	
177	156	118	87	228	112	118	87	92	87	
